time,wind_vx,wind_vy,wind_vz
20.430000,1.147385,0.328325,0.030257
20.440000,1.149816,0.333171,0.029485
20.450000,1.150173,0.333289,0.028922
20.460000,1.148519,0.333815,0.034807
20.470000,1.150719,0.333284,0.030651
20.480000,1.146519,0.330964,0.031023
20.490000,1.150157,0.339694,0.030038
20.500000,1.152660,0.347120,0.028258
20.510000,1.146175,0.349455,0.035762
20.520000,1.145460,0.346930,0.039342
20.530000,1.146546,0.350665,0.037034
20.540000,1.143287,0.344487,0.041207
20.550000,1.145540,0.341148,0.038515
20.560000,1.146049,0.336484,0.036212
20.570000,1.146370,0.334992,0.021466
20.580000,1.145662,0.338524,0.024265
20.590000,1.149021,0.339776,0.024313
20.600000,1.150638,0.348297,0.026296
20.610000,1.147914,0.348216,0.025856
20.620000,1.142278,0.356098,0.024727
20.630000,1.135767,0.347543,0.026551
20.640000,1.137590,0.344507,0.028243
20.650000,1.135418,0.338585,0.026628
20.660000,1.135163,0.340424,0.027088
20.670000,1.147596,0.340979,0.030020
20.680000,1.149919,0.335978,0.033897
20.690000,1.156347,0.347469,0.038640
20.700000,1.151632,0.354958,0.048959
20.710000,1.151173,0.353489,0.052473
20.720000,1.146971,0.353962,0.049189
20.730000,1.154157,0.346247,0.044195
20.740000,1.152779,0.346038,0.046253
20.750000,1.153154,0.350870,0.039680
20.760000,1.155142,0.346798,0.035584
20.770000,1.145110,0.346508,0.029297
20.780000,1.141959,0.349252,0.028707
20.790000,1.141692,0.355552,0.033802
20.800000,1.144765,0.357333,0.036483
20.810000,1.146319,0.361101,0.036057
20.820000,1.145162,0.362126,0.040655
20.830000,1.142323,0.360045,0.043120
20.840000,1.151769,0.365856,0.045691
20.850000,1.156014,0.361781,0.039530
20.860000,1.157892,0.361564,0.034729
20.870000,1.158169,0.361658,0.030508
20.880000,1.155137,0.353214,0.029343
20.890000,1.151335,0.357305,0.025764
20.900000,1.140656,0.357825,0.028932
20.910000,1.146203,0.357047,0.037792
20.920000,1.149493,0.348135,0.038712
20.930000,1.153975,0.349630,0.042384
20.940000,1.151522,0.355221,0.042203
20.950000,1.154168,0.353041,0.036525
20.960000,1.157761,0.351818,0.038938
20.970000,1.163297,0.351938,0.031759
20.980000,1.157268,0.357648,0.029350
20.990000,1.155193,0.355577,0.019802
21.000000,1.151109,0.356976,0.021184
21.010000,1.153853,0.355803,0.015522
21.020000,1.145623,0.352602,0.018428
21.030000,1.146407,0.352969,0.019528
21.040000,1.148272,0.349984,0.015893
21.050000,1.144972,0.354375,0.033607
21.060000,1.138184,0.354251,0.039528
21.070000,1.136511,0.349339,0.039059
21.080000,1.144687,0.354923,0.035914
21.090000,1.140359,0.359477,0.039440
21.100000,1.142832,0.366264,0.036942
21.110000,1.141512,0.366314,0.041059
21.120000,1.143128,0.368492,0.034525
21.130000,1.140885,0.365848,0.031942
21.140000,1.130792,0.360135,0.035884
21.150000,1.128805,0.356510,0.032795
21.160000,1.131326,0.358711,0.029482
21.170000,1.134505,0.351736,0.030732
21.180000,1.141658,0.351230,0.037984
21.190000,1.137818,0.355606,0.032609
21.200000,1.135324,0.365779,0.035150
21.210000,1.128445,0.358211,0.034727
21.220000,1.131705,0.358682,0.037312
21.230000,1.129004,0.357046,0.035925
21.240000,1.134727,0.357287,0.033781
21.250000,1.131714,0.358082,0.031911
21.260000,1.132362,0.354165,0.034934
21.270000,1.135614,0.353341,0.033156
21.280000,1.133730,0.357468,0.034913
21.290000,1.135683,0.360664,0.036561
21.300000,1.131264,0.358954,0.037726
21.310000,1.131103,0.360320,0.035734
21.320000,1.127645,0.363972,0.027244
21.330000,1.122265,0.356824,0.028842
21.340000,1.119656,0.357062,0.034492
21.350000,1.119072,0.362244,0.034579
21.360000,1.116637,0.357706,0.038039
21.370000,1.110813,0.356513,0.035080
21.380000,1.102976,0.361886,0.032143
21.390000,1.104707,0.366873,0.032482
21.400000,1.105189,0.368511,0.037072
21.410000,1.103135,0.362012,0.042386
21.420000,1.107703,0.359535,0.049205
21.430000,1.109024,0.357870,0.051675
21.440000,1.112357,0.353834,0.047892
21.450000,1.113943,0.350304,0.045799
21.460000,1.109533,0.349166,0.056036
21.470000,1.109268,0.350536,0.061171
21.480000,1.112975,0.345409,0.057122
21.490000,1.116137,0.344864,0.061186
21.500000,1.111531,0.350391,0.069451
21.510000,1.107022,0.352426,0.078213
21.520000,1.110688,0.356243,0.085975
21.530000,1.106630,0.356617,0.091301
21.540000,1.105930,0.352454,0.095664
21.550000,1.104406,0.355381,0.099869
21.560000,1.110782,0.355278,0.098527
21.570000,1.115900,0.350306,0.100519
21.580000,1.121032,0.343852,0.104802
21.590000,1.124774,0.345651,0.102846
21.600000,1.129190,0.340892,0.102354
21.610000,1.120171,0.333271,0.109879
21.620000,1.118493,0.334099,0.105557
21.630000,1.114927,0.319344,0.102736
21.640000,1.124201,0.323097,0.101451
21.650000,1.124014,0.324241,0.100847
21.660000,1.121291,0.330577,0.094922
21.670000,1.123004,0.331187,0.094022
21.680000,1.129933,0.334107,0.092882
21.690000,1.133926,0.338751,0.095567
21.700000,1.136969,0.342654,0.090462
21.710000,1.136254,0.346069,0.098160
21.720000,1.139663,0.346778,0.107505
21.730000,1.137432,0.350694,0.114225
21.740000,1.138530,0.352063,0.111193
21.750000,1.133475,0.359747,0.100790
21.760000,1.132093,0.364119,0.096877
21.770000,1.138904,0.360626,0.098657
21.780000,1.141587,0.363695,0.095536
21.790000,1.143005,0.360393,0.099725
21.800000,1.136175,0.361925,0.099010
21.810000,1.144477,0.364033,0.095265
21.820000,1.146179,0.356008,0.091611
21.830000,1.148653,0.351375,0.089202
21.840000,1.148132,0.344679,0.090473
21.850000,1.147859,0.335888,0.093051
21.860000,1.146135,0.342891,0.092879
21.870000,1.146588,0.345776,0.091317
21.880000,1.147294,0.340487,0.084219
21.890000,1.142304,0.341300,0.080255
21.900000,1.155397,0.338154,0.070470
21.910000,1.146225,0.336797,0.081401
21.920000,1.150229,0.332182,0.078657
21.930000,1.144013,0.337123,0.088032
21.940000,1.145703,0.336644,0.086039
21.950000,1.144710,0.337646,0.089457
